category,accuracy,grp_size,gt_id,run_id
gt_1,0.6,5,31a31c67-4e7c-45f-GT_TOPIC_gt_1,31a31c67-4e7c-45f
gt_8,0.4,5,31a31c67-4e7c-45f-GT_TOPIC_gt_8,31a31c67-4e7c-45f
gt_2,0.7777777777777778,9,31a31c67-4e7c-45f-GT_TOPIC_gt_2,31a31c67-4e7c-45f
gt_0,0.3333333333333333,9,1c113d70-0e4c-47d-GT_TOPIC_gt_0,1c113d70-0e4c-47d
gt_3,0.9302430243024302,2222,1c113d70-0e4c-47d-GT_TOPIC_gt_3,1c113d70-0e4c-47d
gt_7,0.6,5,1c113d70-0e4c-47d-GT_TOPIC_gt_7,1c113d70-0e4c-47d
gt_9,0.961926091825308,1786,1c113d70-0e4c-47d-GT_TOPIC_gt_9,1c113d70-0e4c-47d
gt_6,0.2857142857142857,7,1c113d70-0e4c-47d-GT_TOPIC_gt_6,1c113d70-0e4c-47d
gt_5,0.5,4,1c113d70-0e4c-47d-GT_TOPIC_gt_5,1c113d70-0e4c-47d
gt_4,0.6933422999327505,5948,1c113d70-0e4c-47d-GT_TOPIC_gt_4,1c113d70-0e4c-47d
gt_1,0.6,5,1c113d70-0e4c-47d-GT_TOPIC_gt_1,1c113d70-0e4c-47d
gt_8,0.4,5,1c113d70-0e4c-47d-GT_TOPIC_gt_8,1c113d70-0e4c-47d
gt_2,0.6666666666666666,9,1c113d70-0e4c-47d-GT_TOPIC_gt_2,1c113d70-0e4c-47d
gt_0,0.6666666666666666,9,8bd5b63d-f8e7-4ce-GT_TOPIC_gt_0,8bd5b63d-f8e7-4ce
gt_3,0.9986498649864987,2222,8bd5b63d-f8e7-4ce-GT_TOPIC_gt_3,8bd5b63d-f8e7-4ce
gt_7,1.0,5,8bd5b63d-f8e7-4ce-GT_TOPIC_gt_7,8bd5b63d-f8e7-4ce
gt_9,0.9977603583426652,1786,8bd5b63d-f8e7-4ce-GT_TOPIC_gt_9,8bd5b63d-f8e7-4ce
gt_6,0.2857142857142857,7,8bd5b63d-f8e7-4ce-GT_TOPIC_gt_6,8bd5b63d-f8e7-4ce
gt_5,0.5,4,8bd5b63d-f8e7-4ce-GT_TOPIC_gt_5,8bd5b63d-f8e7-4ce
gt_4,0.9986550100874243,5948,8bd5b63d-f8e7-4ce-GT_TOPIC_gt_4,8bd5b63d-f8e7-4ce
gt_1,0.4,5,8bd5b63d-f8e7-4ce-GT_TOPIC_gt_1,8bd5b63d-f8e7-4ce
gt_8,0.4,5,8bd5b63d-f8e7-4ce-GT_TOPIC_gt_8,8bd5b63d-f8e7-4ce
gt_2,0.7777777777777778,9,8bd5b63d-f8e7-4ce-GT_TOPIC_gt_2,8bd5b63d-f8e7-4ce
gt_0,0.4444444444444444,9,52b45a7e-a762-47b-GT_TOPIC_gt_0,52b45a7e-a762-47b
gt_3,0.9873987398739874,2222,52b45a7e-a762-47b-GT_TOPIC_gt_3,52b45a7e-a762-47b
gt_7,0.6,5,52b45a7e-a762-47b-GT_TOPIC_gt_7,52b45a7e-a762-47b
gt_9,0.9658454647256439,1786,52b45a7e-a762-47b-GT_TOPIC_gt_9,52b45a7e-a762-47b
gt_6,0.2857142857142857,7,52b45a7e-a762-47b-GT_TOPIC_gt_6,52b45a7e-a762-47b
gt_5,0.5,4,52b45a7e-a762-47b-GT_TOPIC_gt_5,52b45a7e-a762-47b
gt_4,0.5917955615332885,5948,52b45a7e-a762-47b-GT_TOPIC_gt_4,52b45a7e-a762-47b
gt_1,0.4,5,52b45a7e-a762-47b-GT_TOPIC_gt_1,52b45a7e-a762-47b
gt_8,0.4,5,52b45a7e-a762-47b-GT_TOPIC_gt_8,52b45a7e-a762-47b
gt_2,0.5555555555555556,9,52b45a7e-a762-47b-GT_TOPIC_gt_2,52b45a7e-a762-47b
gt_0,0.5555555555555556,9,77c68e28-4786-407-GT_TOPIC_gt_0,77c68e28-4786-407
gt_3,0.9995499549954996,2222,77c68e28-4786-407-GT_TOPIC_gt_3,77c68e28-4786-407
gt_7,1.0,5,77c68e28-4786-407-GT_TOPIC_gt_7,77c68e28-4786-407
gt_9,0.9988801791713325,1786,77c68e28-4786-407-GT_TOPIC_gt_9,77c68e28-4786-407
gt_6,0.2857142857142857,7,77c68e28-4786-407-GT_TOPIC_gt_6,77c68e28-4786-407
gt_5,0.5,4,77c68e28-4786-407-GT_TOPIC_gt_5,77c68e28-4786-407
gt_4,0.9986550100874243,5948,77c68e28-4786-407-GT_TOPIC_gt_4,77c68e28-4786-407
gt_1,0.4,5,77c68e28-4786-407-GT_TOPIC_gt_1,77c68e28-4786-407
gt_8,0.4,5,77c68e28-4786-407-GT_TOPIC_gt_8,77c68e28-4786-407
gt_2,0.6666666666666666,9,77c68e28-4786-407-GT_TOPIC_gt_2,77c68e28-4786-407
gt_0,0.2222222222222222,9,e86b7cb0-288d-4c9-GT_TOPIC_gt_0,e86b7cb0-288d-4c9
gt_3,0.9365436543654365,2222,e86b7cb0-288d-4c9-GT_TOPIC_gt_3,e86b7cb0-288d-4c9
gt_7,0.8,5,e86b7cb0-288d-4c9-GT_TOPIC_gt_7,e86b7cb0-288d-4c9
gt_9,0.9910414333706606,1786,e86b7cb0-288d-4c9-GT_TOPIC_gt_9,e86b7cb0-288d-4c9
gt_6,0.14285714285714285,7,e86b7cb0-288d-4c9-GT_TOPIC_gt_6,e86b7cb0-288d-4c9
gt_5,0.5,4,e86b7cb0-288d-4c9-GT_TOPIC_gt_5,e86b7cb0-288d-4c9
gt_4,0.7014122394082044,5948,e86b7cb0-288d-4c9-GT_TOPIC_gt_4,e86b7cb0-288d-4c9
gt_1,0.4,5,e86b7cb0-288d-4c9-GT_TOPIC_gt_1,e86b7cb0-288d-4c9
gt_8,0.4,5,e86b7cb0-288d-4c9-GT_TOPIC_gt_8,e86b7cb0-288d-4c9
gt_2,0.3333333333333333,9,e86b7cb0-288d-4c9-GT_TOPIC_gt_2,e86b7cb0-288d-4c9
gt_0,0.2222222222222222,9,1d46d8eb-dedb-49f-GT_TOPIC_gt_0,1d46d8eb-dedb-49f
gt_3,0.986948694869487,2222,1d46d8eb-dedb-49f-GT_TOPIC_gt_3,1d46d8eb-dedb-49f
gt_7,0.6,5,1d46d8eb-dedb-49f-GT_TOPIC_gt_7,1d46d8eb-dedb-49f
gt_9,0.9798432250839866,1786,1d46d8eb-dedb-49f-GT_TOPIC_gt_9,1d46d8eb-dedb-49f
gt_6,0.2857142857142857,7,1d46d8eb-dedb-49f-GT_TOPIC_gt_6,1d46d8eb-dedb-49f
gt_5,0.25,4,1d46d8eb-dedb-49f-GT_TOPIC_gt_5,1d46d8eb-dedb-49f
gt_4,0.49058507061197043,5948,1d46d8eb-dedb-49f-GT_TOPIC_gt_4,1d46d8eb-dedb-49f
gt_1,0.8,5,1d46d8eb-dedb-49f-GT_TOPIC_gt_1,1d46d8eb-dedb-49f
gt_8,0.4,5,1d46d8eb-dedb-49f-GT_TOPIC_gt_8,1d46d8eb-dedb-49f
gt_2,0.4444444444444444,9,1d46d8eb-dedb-49f-GT_TOPIC_gt_2,1d46d8eb-dedb-49f
gt_0,0.4444444444444444,9,1576015c-af9b-47e-GT_TOPIC_gt_0,1576015c-af9b-47e
gt_3,0.9990999099909991,2222,1576015c-af9b-47e-GT_TOPIC_gt_3,1576015c-af9b-47e
gt_7,1.0,5,1576015c-af9b-47e-GT_TOPIC_gt_7,1576015c-af9b-47e
gt_9,0.9994400895856663,1786,1576015c-af9b-47e-GT_TOPIC_gt_9,1576015c-af9b-47e
gt_6,0.2857142857142857,7,1576015c-af9b-47e-GT_TOPIC_gt_6,1576015c-af9b-47e
gt_5,0.5,4,1576015c-af9b-47e-GT_TOPIC_gt_5,1576015c-af9b-47e
gt_4,0.9989912575655683,5948,1576015c-af9b-47e-GT_TOPIC_gt_4,1576015c-af9b-47e
gt_1,0.6,5,1576015c-af9b-47e-GT_TOPIC_gt_1,1576015c-af9b-47e
gt_8,0.4,5,1576015c-af9b-47e-GT_TOPIC_gt_8,1576015c-af9b-47e
gt_2,0.6666666666666666,9,1576015c-af9b-47e-GT_TOPIC_gt_2,1576015c-af9b-47e
gt_0,0.3333333333333333,9,ab9a7b64-df30-426-GT_TOPIC_gt_0,ab9a7b64-df30-426
gt_3,0.9756975697569757,2222,ab9a7b64-df30-426-GT_TOPIC_gt_3,ab9a7b64-df30-426
gt_7,0.8,5,ab9a7b64-df30-426-GT_TOPIC_gt_7,ab9a7b64-df30-426
gt_9,0.9792833146696529,1786,ab9a7b64-df30-426-GT_TOPIC_gt_9,ab9a7b64-df30-426
gt_6,0.2857142857142857,7,ab9a7b64-df30-426-GT_TOPIC_gt_6,ab9a7b64-df30-426
gt_5,0.5,4,ab9a7b64-df30-426-GT_TOPIC_gt_5,ab9a7b64-df30-426
gt_4,0.5250504371217216,5948,ab9a7b64-df30-426-GT_TOPIC_gt_4,ab9a7b64-df30-426
gt_1,0.6,5,ab9a7b64-df30-426-GT_TOPIC_gt_1,ab9a7b64-df30-426
gt_8,0.4,5,ab9a7b64-df30-426-GT_TOPIC_gt_8,ab9a7b64-df30-426
gt_2,0.4444444444444444,9,ab9a7b64-df30-426-GT_TOPIC_gt_2,ab9a7b64-df30-426
gt_0,0.4444444444444444,9,ae2c3e45-cfd3-4fd-GT_TOPIC_gt_0,ae2c3e45-cfd3-4fd
gt_3,0.46804680468046805,2222,ae2c3e45-cfd3-4fd-GT_TOPIC_gt_3,ae2c3e45-cfd3-4fd
gt_7,0.4,5,ae2c3e45-cfd3-4fd-GT_TOPIC_gt_7,ae2c3e45-cfd3-4fd
gt_9,0.6791713325867861,1786,ae2c3e45-cfd3-4fd-GT_TOPIC_gt_9,ae2c3e45-cfd3-4fd
gt_6,0.42857142857142855,7,ae2c3e45-cfd3-4fd-GT_TOPIC_gt_6,ae2c3e45-cfd3-4fd
gt_5,0.5,4,ae2c3e45-cfd3-4fd-GT_TOPIC_gt_5,ae2c3e45-cfd3-4fd
gt_4,0.24075319435104237,5948,ae2c3e45-cfd3-4fd-GT_TOPIC_gt_4,ae2c3e45-cfd3-4fd
gt_1,0.6,5,ae2c3e45-cfd3-4fd-GT_TOPIC_gt_1,ae2c3e45-cfd3-4fd
gt_8,0.4,5,ae2c3e45-cfd3-4fd-GT_TOPIC_gt_8,ae2c3e45-cfd3-4fd
gt_2,0.5555555555555556,9,ae2c3e45-cfd3-4fd-GT_TOPIC_gt_2,ae2c3e45-cfd3-4fd
gt_0,0.4444444444444444,9,894c428a-7378-4a6-GT_TOPIC_gt_0,894c428a-7378-4a6
gt_3,0.6993699369936993,2222,894c428a-7378-4a6-GT_TOPIC_gt_3,894c428a-7378-4a6
gt_7,0.4,5,894c428a-7378-4a6-GT_TOPIC_gt_7,894c428a-7378-4a6
gt_9,0.7088465845464725,1786,894c428a-7378-4a6-GT_TOPIC_gt_9,894c428a-7378-4a6
gt_6,0.2857142857142857,7,894c428a-7378-4a6-GT_TOPIC_gt_6,894c428a-7378-4a6
gt_5,0.25,4,894c428a-7378-4a6-GT_TOPIC_gt_5,894c428a-7378-4a6
gt_4,0.1597175521183591,5948,894c428a-7378-4a6-GT_TOPIC_gt_4,894c428a-7378-4a6
gt_1,0.4,5,894c428a-7378-4a6-GT_TOPIC_gt_1,894c428a-7378-4a6
gt_8,0.4,5,894c428a-7378-4a6-GT_TOPIC_gt_8,894c428a-7378-4a6
gt_2,0.3333333333333333,9,894c428a-7378-4a6-GT_TOPIC_gt_2,894c428a-7378-4a6
gt_0,0.3333333333333333,9,fa6cbc92-bc8d-459-GT_TOPIC_gt_0,fa6cbc92-bc8d-459
gt_3,0.459045904590459,2222,fa6cbc92-bc8d-459-GT_TOPIC_gt_3,fa6cbc92-bc8d-459
gt_7,0.4,5,fa6cbc92-bc8d-459-GT_TOPIC_gt_7,fa6cbc92-bc8d-459
gt_9,0.748040313549832,1786,fa6cbc92-bc8d-459-GT_TOPIC_gt_9,fa6cbc92-bc8d-459
gt_6,0.42857142857142855,7,fa6cbc92-bc8d-459-GT_TOPIC_gt_6,fa6cbc92-bc8d-459
gt_5,0.25,4,fa6cbc92-bc8d-459-GT_TOPIC_gt_5,fa6cbc92-bc8d-459
gt_4,0.18880295897780766,5948,fa6cbc92-bc8d-459-GT_TOPIC_gt_4,fa6cbc92-bc8d-459
gt_1,0.4,5,fa6cbc92-bc8d-459-GT_TOPIC_gt_1,fa6cbc92-bc8d-459
gt_8,0.4,5,fa6cbc92-bc8d-459-GT_TOPIC_gt_8,fa6cbc92-bc8d-459
gt_2,0.3333333333333333,9,fa6cbc92-bc8d-459-GT_TOPIC_gt_2,fa6cbc92-bc8d-459
gt_0,0.3333333333333333,9,df97c679-0505-417-GT_TOPIC_gt_0,df97c679-0505-417
gt_3,0.5153015301530153,2222,df97c679-0505-417-GT_TOPIC_gt_3,df97c679-0505-417
gt_7,0.6,5,df97c679-0505-417-GT_TOPIC_gt_7,df97c679-0505-417
gt_9,0.6276595744680851,1786,df97c679-0505-417-GT_TOPIC_gt_9,df97c679-0505-417
gt_6,0.42857142857142855,7,df97c679-0505-417-GT_TOPIC_gt_6,df97c679-0505-417
gt_5,0.25,4,df97c679-0505-417-GT_TOPIC_gt_5,df97c679-0505-417
gt_4,0.18426361802286484,5948,df97c679-0505-417-GT_TOPIC_gt_4,df97c679-0505-417
gt_1,0.4,5,df97c679-0505-417-GT_TOPIC_gt_1,df97c679-0505-417
gt_8,0.6,5,df97c679-0505-417-GT_TOPIC_gt_8,df97c679-0505-417
gt_2,0.2222222222222222,9,df97c679-0505-417-GT_TOPIC_gt_2,df97c679-0505-417
gt_0,0.3333333333333333,9,efe2a747-f0d0-41d-GT_TOPIC_gt_0,efe2a747-f0d0-41d
gt_3,0.32943294329432943,2222,efe2a747-f0d0-41d-GT_TOPIC_gt_3,efe2a747-f0d0-41d
gt_7,0.4,5,efe2a747-f0d0-41d-GT_TOPIC_gt_7,efe2a747-f0d0-41d
gt_9,0.35666293393057114,1786,efe2a747-f0d0-41d-GT_TOPIC_gt_9,efe2a747-f0d0-41d
gt_6,0.42857142857142855,7,efe2a747-f0d0-41d-GT_TOPIC_gt_6,efe2a747-f0d0-41d
gt_5,0.5,4,efe2a747-f0d0-41d-GT_TOPIC_gt_5,efe2a747-f0d0-41d
gt_4,0.1511432414256893,5948,efe2a747-f0d0-41d-GT_TOPIC_gt_4,efe2a747-f0d0-41d
gt_1,0.4,5,efe2a747-f0d0-41d-GT_TOPIC_gt_1,efe2a747-f0d0-41d
gt_8,0.6,5,efe2a747-f0d0-41d-GT_TOPIC_gt_8,efe2a747-f0d0-41d
gt_2,0.4444444444444444,9,efe2a747-f0d0-41d-GT_TOPIC_gt_2,efe2a747-f0d0-41d
gt_0,1.0,9,5ddfa672-de38-429-GT_TOPIC_gt_0,5ddfa672-de38-429
gt_3,1.0,2222,5ddfa672-de38-429-GT_TOPIC_gt_3,5ddfa672-de38-429
gt_7,1.0,5,5ddfa672-de38-429-GT_TOPIC_gt_7,5ddfa672-de38-429
gt_9,1.0,1786,5ddfa672-de38-429-GT_TOPIC_gt_9,5ddfa672-de38-429
gt_6,1.0,7,5ddfa672-de38-429-GT_TOPIC_gt_6,5ddfa672-de38-429
gt_5,1.0,4,5ddfa672-de38-429-GT_TOPIC_gt_5,5ddfa672-de38-429
gt_4,1.0,5948,5ddfa672-de38-429-GT_TOPIC_gt_4,5ddfa672-de38-429
gt_1,1.0,5,5ddfa672-de38-429-GT_TOPIC_gt_1,5ddfa672-de38-429
gt_8,1.0,5,5ddfa672-de38-429-GT_TOPIC_gt_8,5ddfa672-de38-429
gt_2,1.0,9,5ddfa672-de38-429-GT_TOPIC_gt_2,5ddfa672-de38-429
gt_0,1.0,9,5e8b51fe-bc4a-448-GT_TOPIC_gt_0,5e8b51fe-bc4a-448
gt_3,1.0,2222,5e8b51fe-bc4a-448-GT_TOPIC_gt_3,5e8b51fe-bc4a-448
gt_7,1.0,5,5e8b51fe-bc4a-448-GT_TOPIC_gt_7,5e8b51fe-bc4a-448
gt_9,1.0,1786,5e8b51fe-bc4a-448-GT_TOPIC_gt_9,5e8b51fe-bc4a-448
gt_6,1.0,7,5e8b51fe-bc4a-448-GT_TOPIC_gt_6,5e8b51fe-bc4a-448
gt_5,1.0,4,5e8b51fe-bc4a-448-GT_TOPIC_gt_5,5e8b51fe-bc4a-448
gt_4,1.0,5948,5e8b51fe-bc4a-448-GT_TOPIC_gt_4,5e8b51fe-bc4a-448
gt_1,1.0,5,5e8b51fe-bc4a-448-GT_TOPIC_gt_1,5e8b51fe-bc4a-448
gt_8,1.0,5,5e8b51fe-bc4a-448-GT_TOPIC_gt_8,5e8b51fe-bc4a-448
gt_2,1.0,9,5e8b51fe-bc4a-448-GT_TOPIC_gt_2,5e8b51fe-bc4a-448
gt_0,1.0,9,cfaaee76-0d3e-40c-GT_TOPIC_gt_0,cfaaee76-0d3e-40c
gt_3,1.0,2222,cfaaee76-0d3e-40c-GT_TOPIC_gt_3,cfaaee76-0d3e-40c
gt_7,1.0,5,cfaaee76-0d3e-40c-GT_TOPIC_gt_7,cfaaee76-0d3e-40c
gt_9,1.0,1786,cfaaee76-0d3e-40c-GT_TOPIC_gt_9,cfaaee76-0d3e-40c
gt_6,1.0,7,cfaaee76-0d3e-40c-GT_TOPIC_gt_6,cfaaee76-0d3e-40c
gt_5,1.0,4,cfaaee76-0d3e-40c-GT_TOPIC_gt_5,cfaaee76-0d3e-40c
gt_4,1.0,5948,cfaaee76-0d3e-40c-GT_TOPIC_gt_4,cfaaee76-0d3e-40c
gt_1,1.0,5,cfaaee76-0d3e-40c-GT_TOPIC_gt_1,cfaaee76-0d3e-40c
gt_8,1.0,5,cfaaee76-0d3e-40c-GT_TOPIC_gt_8,cfaaee76-0d3e-40c
gt_2,1.0,9,cfaaee76-0d3e-40c-GT_TOPIC_gt_2,cfaaee76-0d3e-40c
gt_0,1.0,9,0967c879-007a-42b-GT_TOPIC_gt_0,0967c879-007a-42b
gt_3,1.0,2222,0967c879-007a-42b-GT_TOPIC_gt_3,0967c879-007a-42b
gt_7,1.0,5,0967c879-007a-42b-GT_TOPIC_gt_7,0967c879-007a-42b
gt_9,1.0,1786,0967c879-007a-42b-GT_TOPIC_gt_9,0967c879-007a-42b
gt_6,1.0,7,0967c879-007a-42b-GT_TOPIC_gt_6,0967c879-007a-42b
gt_5,1.0,4,0967c879-007a-42b-GT_TOPIC_gt_5,0967c879-007a-42b
gt_4,1.0,5948,0967c879-007a-42b-GT_TOPIC_gt_4,0967c879-007a-42b
gt_1,1.0,5,0967c879-007a-42b-GT_TOPIC_gt_1,0967c879-007a-42b
gt_8,1.0,5,0967c879-007a-42b-GT_TOPIC_gt_8,0967c879-007a-42b
gt_2,1.0,9,0967c879-007a-42b-GT_TOPIC_gt_2,0967c879-007a-42b
gt_0,1.0,9,dc1b0f48-65e5-4ca-GT_TOPIC_gt_0,dc1b0f48-65e5-4ca
gt_3,1.0,2222,dc1b0f48-65e5-4ca-GT_TOPIC_gt_3,dc1b0f48-65e5-4ca
gt_7,1.0,5,dc1b0f48-65e5-4ca-GT_TOPIC_gt_7,dc1b0f48-65e5-4ca
gt_9,1.0,1786,dc1b0f48-65e5-4ca-GT_TOPIC_gt_9,dc1b0f48-65e5-4ca
gt_6,1.0,7,dc1b0f48-65e5-4ca-GT_TOPIC_gt_6,dc1b0f48-65e5-4ca
gt_5,1.0,4,dc1b0f48-65e5-4ca-GT_TOPIC_gt_5,dc1b0f48-65e5-4ca
gt_4,1.0,5948,dc1b0f48-65e5-4ca-GT_TOPIC_gt_4,dc1b0f48-65e5-4ca
gt_1,1.0,5,dc1b0f48-65e5-4ca-GT_TOPIC_gt_1,dc1b0f48-65e5-4ca
gt_8,1.0,5,dc1b0f48-65e5-4ca-GT_TOPIC_gt_8,dc1b0f48-65e5-4ca
gt_2,1.0,9,dc1b0f48-65e5-4ca-GT_TOPIC_gt_2,dc1b0f48-65e5-4ca
gt_0,0.5555555555555556,9,e519834f-b60d-47b-GT_TOPIC_gt_0,e519834f-b60d-47b
gt_3,0.9981998199819982,2222,e519834f-b60d-47b-GT_TOPIC_gt_3,e519834f-b60d-47b
gt_7,0.8,5,e519834f-b60d-47b-GT_TOPIC_gt_7,e519834f-b60d-47b
gt_9,0.9988801791713325,1786,e519834f-b60d-47b-GT_TOPIC_gt_9,e519834f-b60d-47b
gt_6,0.42857142857142855,7,e519834f-b60d-47b-GT_TOPIC_gt_6,e519834f-b60d-47b
gt_5,0.5,4,e519834f-b60d-47b-GT_TOPIC_gt_5,e519834f-b60d-47b
gt_4,0.9986550100874243,5948,e519834f-b60d-47b-GT_TOPIC_gt_4,e519834f-b60d-47b
gt_1,0.6,5,e519834f-b60d-47b-GT_TOPIC_gt_1,e519834f-b60d-47b
gt_8,0.4,5,e519834f-b60d-47b-GT_TOPIC_gt_8,e519834f-b60d-47b
gt_2,0.8888888888888888,9,e519834f-b60d-47b-GT_TOPIC_gt_2,e519834f-b60d-47b
gt_0,0.3333333333333333,9,23aa319e-dcac-4f5-GT_TOPIC_gt_0,23aa319e-dcac-4f5
gt_3,0.8586858685868587,2222,23aa319e-dcac-4f5-GT_TOPIC_gt_3,23aa319e-dcac-4f5
gt_7,0.4,5,23aa319e-dcac-4f5-GT_TOPIC_gt_7,23aa319e-dcac-4f5
gt_9,0.9938409854423292,1786,23aa319e-dcac-4f5-GT_TOPIC_gt_9,23aa319e-dcac-4f5
gt_6,0.5714285714285714,7,23aa319e-dcac-4f5-GT_TOPIC_gt_6,23aa319e-dcac-4f5
gt_5,0.25,4,23aa319e-dcac-4f5-GT_TOPIC_gt_5,23aa319e-dcac-4f5
gt_4,0.8574310692669805,5948,23aa319e-dcac-4f5-GT_TOPIC_gt_4,23aa319e-dcac-4f5
gt_1,0.4,5,23aa319e-dcac-4f5-GT_TOPIC_gt_1,23aa319e-dcac-4f5
gt_8,0.4,5,23aa319e-dcac-4f5-GT_TOPIC_gt_8,23aa319e-dcac-4f5
gt_2,0.3333333333333333,9,23aa319e-dcac-4f5-GT_TOPIC_gt_2,23aa319e-dcac-4f5
gt_7,0.3333333333333333,3,43714cde-03e5-4f2-GT_TOPIC_gt_7,43714cde-03e5-4f2
gt_5,0.3333333333333333,3,43714cde-03e5-4f2-GT_TOPIC_gt_5,43714cde-03e5-4f2
gt_3,0.8401844026123704,5206,43714cde-03e5-4f2-GT_TOPIC_gt_3,43714cde-03e5-4f2
gt_9,0.8908212560386474,1035,43714cde-03e5-4f2-GT_TOPIC_gt_9,43714cde-03e5-4f2
gt_0,0.3333333333333333,3,43714cde-03e5-4f2-GT_TOPIC_gt_0,43714cde-03e5-4f2
gt_6,0.3333333333333333,6,43714cde-03e5-4f2-GT_TOPIC_gt_6,43714cde-03e5-4f2
gt_4,0.7156559405940595,3232,43714cde-03e5-4f2-GT_TOPIC_gt_4,43714cde-03e5-4f2
gt_1,0.3333333333333333,3,43714cde-03e5-4f2-GT_TOPIC_gt_1,43714cde-03e5-4f2
gt_8,1.0,1,43714cde-03e5-4f2-GT_TOPIC_gt_8,43714cde-03e5-4f2
gt_2,0.6,5,43714cde-03e5-4f2-GT_TOPIC_gt_2,43714cde-03e5-4f2
gt_0,0.5,4,a3c243ad-fb98-414-GT_TOPIC_gt_0,a3c243ad-fb98-414
gt_3,0.8414578587699316,4390,a3c243ad-fb98-414-GT_TOPIC_gt_3,a3c243ad-fb98-414
gt_5,0.75,4,a3c243ad-fb98-414-GT_TOPIC_gt_5,a3c243ad-fb98-414
gt_9,0.9977298524404086,881,a3c243ad-fb98-414-GT_TOPIC_gt_9,a3c243ad-fb98-414
gt_6,0.5,4,a3c243ad-fb98-414-GT_TOPIC_gt_6,a3c243ad-fb98-414
gt_7,0.6666666666666666,3,a3c243ad-fb98-414-GT_TOPIC_gt_7,a3c243ad-fb98-414
gt_4,0.997037037037037,2700,a3c243ad-fb98-414-GT_TOPIC_gt_4,a3c243ad-fb98-414
gt_1,0.6666666666666666,3,a3c243ad-fb98-414-GT_TOPIC_gt_1,a3c243ad-fb98-414
gt_8,1.0,2,a3c243ad-fb98-414-GT_TOPIC_gt_8,a3c243ad-fb98-414
gt_2,0.5,6,a3c243ad-fb98-414-GT_TOPIC_gt_2,a3c243ad-fb98-414
gt_0,0.5,4,bfcde8a0-ff1c-485-GT_TOPIC_gt_0,bfcde8a0-ff1c-485
gt_3,0.8410433070866141,4064,bfcde8a0-ff1c-485-GT_TOPIC_gt_3,bfcde8a0-ff1c-485
gt_5,0.3333333333333333,3,bfcde8a0-ff1c-485-GT_TOPIC_gt_5,bfcde8a0-ff1c-485
gt_9,0.9976076555023924,836,bfcde8a0-ff1c-485-GT_TOPIC_gt_9,bfcde8a0-ff1c-485
gt_7,0.6666666666666666,3,bfcde8a0-ff1c-485-GT_TOPIC_gt_7,bfcde8a0-ff1c-485
gt_6,0.4,5,bfcde8a0-ff1c-485-GT_TOPIC_gt_6,bfcde8a0-ff1c-485
gt_4,0.9968932038834951,2575,bfcde8a0-ff1c-485-GT_TOPIC_gt_4,bfcde8a0-ff1c-485
gt_1,0.3333333333333333,3,bfcde8a0-ff1c-485-GT_TOPIC_gt_1,bfcde8a0-ff1c-485
gt_8,1.0,1,bfcde8a0-ff1c-485-GT_TOPIC_gt_8,bfcde8a0-ff1c-485
gt_2,0.5,4,bfcde8a0-ff1c-485-GT_TOPIC_gt_2,bfcde8a0-ff1c-485
gt_0,0.6666666666666666,3,a4708e36-4b13-4db-GT_TOPIC_gt_0,a4708e36-4b13-4db
gt_5,0.5,2,a4708e36-4b13-4db-GT_TOPIC_gt_5,a4708e36-4b13-4db
gt_3,0.8390909090909091,3300,a4708e36-4b13-4db-GT_TOPIC_gt_3,a4708e36-4b13-4db
gt_9,0.9984567901234568,648,a4708e36-4b13-4db-GT_TOPIC_gt_9,a4708e36-4b13-4db
gt_6,0.6666666666666666,3,a4708e36-4b13-4db-GT_TOPIC_gt_6,a4708e36-4b13-4db
gt_7,0.6666666666666666,3,a4708e36-4b13-4db-GT_TOPIC_gt_7,a4708e36-4b13-4db
gt_4,0.9945866141732284,2032,a4708e36-4b13-4db-GT_TOPIC_gt_4,a4708e36-4b13-4db
gt_1,0.5,2,a4708e36-4b13-4db-GT_TOPIC_gt_1,a4708e36-4b13-4db
gt_8,1.0,1,a4708e36-4b13-4db-GT_TOPIC_gt_8,a4708e36-4b13-4db
gt_2,0.75,4,a4708e36-4b13-4db-GT_TOPIC_gt_2,a4708e36-4b13-4db
gt_7,1.0,1,acbadbed-5991-488-GT_TOPIC_gt_7,acbadbed-5991-488
gt_3,0.8421246772408705,2711,acbadbed-5991-488-GT_TOPIC_gt_3,acbadbed-5991-488
gt_5,1.0,2,acbadbed-5991-488-GT_TOPIC_gt_5,acbadbed-5991-488
gt_9,0.9928057553956835,556,acbadbed-5991-488-GT_TOPIC_gt_9,acbadbed-5991-488
gt_6,0.3333333333333333,3,acbadbed-5991-488-GT_TOPIC_gt_6,acbadbed-5991-488
gt_0,1.0,2,acbadbed-5991-488-GT_TOPIC_gt_0,acbadbed-5991-488
gt_4,0.9918651946542708,1721,acbadbed-5991-488-GT_TOPIC_gt_4,acbadbed-5991-488
gt_1,1.0,1,acbadbed-5991-488-GT_TOPIC_gt_1,acbadbed-5991-488
gt_8,1.0,1,acbadbed-5991-488-GT_TOPIC_gt_8,acbadbed-5991-488
gt_2,0.5,2,acbadbed-5991-488-GT_TOPIC_gt_2,acbadbed-5991-488
gt_0,0.1111111111111111,9,b30c7645-a452-402-GT_TOPIC_gt_0,b30c7645-a452-402
gt_3,0.6318631863186318,2222,b30c7645-a452-402-GT_TOPIC_gt_3,b30c7645-a452-402
