doc_id,run_id,topic_id,gt_topic,topic_prob,topic_assigned,silhouette
training/12763,baseline_run,baseline_run-TOPIC_21,cocoa,0.0963726511070542,baseline_run-TOPIC_58,-0.0777245898960063
training/12763,baseline_run,baseline_run-TOPIC_24,cocoa,0.155342039460569,baseline_run-TOPIC_58,-0.0777245898960063
training/12763,baseline_run,baseline_run-TOPIC_32,cocoa,0.0235914680705104,baseline_run-TOPIC_58,-0.0777245898960063
training/12763,baseline_run,baseline_run-TOPIC_58,cocoa,0.520113267890187,baseline_run-TOPIC_58,-0.0777245898960063
training/12763,baseline_run,baseline_run-TOPIC_60,cocoa,0.0703278848961266,baseline_run-TOPIC_58,-0.0777245898960063
training/12767,baseline_run,baseline_run-TOPIC_1,acq,0.11523379316973,baseline_run-TOPIC_58,-0.0455515547313891
training/12767,baseline_run,baseline_run-TOPIC_7,acq,0.123936388620668,baseline_run-TOPIC_58,-0.0455515547313891
training/12767,baseline_run,baseline_run-TOPIC_21,acq,0.0333347402815139,baseline_run-TOPIC_58,-0.0455515547313891
training/12767,baseline_run,baseline_run-TOPIC_25,acq,0.165103526123614,baseline_run-TOPIC_58,-0.0455515547313891
training/12767,baseline_run,baseline_run-TOPIC_58,acq,0.393210052859886,baseline_run-TOPIC_58,-0.0455515547313891
training/12767,baseline_run,baseline_run-TOPIC_60,acq,0.0126624959512514,baseline_run-TOPIC_58,-0.0455515547313891
training/1277,baseline_run,baseline_run-TOPIC_11,earn,0.55871317677557,baseline_run-TOPIC_11,0.159134967957326
training/1277,baseline_run,baseline_run-TOPIC_55,earn,0.222432714533713,baseline_run-TOPIC_11,0.159134967957326
training/12772,baseline_run,baseline_run-TOPIC_21,sugar,0.071312911998092,baseline_run-TOPIC_58,-0.0802596232010066
training/12772,baseline_run,baseline_run-TOPIC_36,sugar,0.125071414516058,baseline_run-TOPIC_58,-0.0802596232010066
training/12772,baseline_run,baseline_run-TOPIC_58,sugar,0.513367060883948,baseline_run-TOPIC_58,-0.0802596232010066
training/12772,baseline_run,baseline_run-TOPIC_62,sugar,0.0764228400561723,baseline_run-TOPIC_58,-0.0802596232010066
training/12772,baseline_run,baseline_run-TOPIC_64,sugar,0.103535058423072,baseline_run-TOPIC_58,-0.0802596232010066
training/12774,baseline_run,baseline_run-TOPIC_21,interest,0.0139365456528185,baseline_run-TOPIC_58,-0.182277880166194
training/12774,baseline_run,baseline_run-TOPIC_25,interest,0.0335858916345831,baseline_run-TOPIC_58,-0.182277880166194
training/12774,baseline_run,baseline_run-TOPIC_51,interest,0.0992298878974146,baseline_run-TOPIC_58,-0.182277880166194
training/12774,baseline_run,baseline_run-TOPIC_58,interest,0.672389486655943,baseline_run-TOPIC_58,-0.182277880166194
training/12774,baseline_run,baseline_run-TOPIC_60,interest,0.0162236478415173,baseline_run-TOPIC_58,-0.182277880166194
training/12774,baseline_run,baseline_run-TOPIC_62,interest,0.0349766741421817,baseline_run-TOPIC_58,-0.182277880166194
training/12775,baseline_run,baseline_run-TOPIC_0,crude,0.103402830447088,baseline_run-TOPIC_58,0.000665675140619139
training/12775,baseline_run,baseline_run-TOPIC_5,crude,0.0542858453084324,baseline_run-TOPIC_58,0.000665675140619139
training/12775,baseline_run,baseline_run-TOPIC_21,crude,0.116372063532929,baseline_run-TOPIC_58,0.000665675140619139
training/12775,baseline_run,baseline_run-TOPIC_32,crude,0.0421003313076236,baseline_run-TOPIC_58,0.000665675140619139
training/12775,baseline_run,baseline_run-TOPIC_40,crude,0.0139815492631081,baseline_run-TOPIC_58,0.000665675140619139
training/12775,baseline_run,baseline_run-TOPIC_58,crude,0.50475526899794,baseline_run-TOPIC_58,0.000665675140619139
training/12775,baseline_run,baseline_run-TOPIC_60,crude,0.0633202255522901,baseline_run-TOPIC_58,0.000665675140619139
training/12778,baseline_run,baseline_run-TOPIC_16,sugar,0.00691023760361009,baseline_run-TOPIC_58,-0.0351580048793462
training/12778,baseline_run,baseline_run-TOPIC_21,sugar,0.0602248130183963,baseline_run-TOPIC_58,-0.0351580048793462
training/12778,baseline_run,baseline_run-TOPIC_25,sugar,0.0758573220159131,baseline_run-TOPIC_58,-0.0351580048793462
training/12778,baseline_run,baseline_run-TOPIC_30,sugar,0.0154608629826203,baseline_run-TOPIC_58,-0.0351580048793462
training/12778,baseline_run,baseline_run-TOPIC_32,sugar,0.0107684952851154,baseline_run-TOPIC_58,-0.0351580048793462
training/12778,baseline_run,baseline_run-TOPIC_39,sugar,0.0131671404761427,baseline_run-TOPIC_58,-0.0351580048793462
training/12778,baseline_run,baseline_run-TOPIC_45,sugar,0.00630964400377739,baseline_run-TOPIC_58,-0.0351580048793462
training/12778,baseline_run,baseline_run-TOPIC_57,sugar,0.00697200911749428,baseline_run-TOPIC_58,-0.0351580048793462
training/12778,baseline_run,baseline_run-TOPIC_58,sugar,0.687675486038605,baseline_run-TOPIC_58,-0.0351580048793462
training/12778,baseline_run,baseline_run-TOPIC_60,sugar,0.0286139941660361,baseline_run-TOPIC_58,-0.0351580048793462
training/12778,baseline_run,baseline_run-TOPIC_62,sugar,0.00729404887909405,baseline_run-TOPIC_58,-0.0351580048793462
training/12783,baseline_run,baseline_run-TOPIC_14,earn,0.458801482133287,baseline_run-TOPIC_14,0.0660843958488326
training/12783,baseline_run,baseline_run-TOPIC_61,earn,0.3557518514211,baseline_run-TOPIC_14,0.0660843958488326
training/12785,baseline_run,baseline_run-TOPIC_51,money-fx,0.779155449837875,baseline_run-TOPIC_51,0.329630847069549
training/12788,baseline_run,baseline_run-TOPIC_1,gnp,0.0346692992898159,baseline_run-TOPIC_58,-0.142897235730448
training/12788,baseline_run,baseline_run-TOPIC_30,gnp,0.0957088844639784,baseline_run-TOPIC_58,-0.142897235730448
training/12788,baseline_run,baseline_run-TOPIC_40,gnp,0.0429239633310979,baseline_run-TOPIC_58,-0.142897235730448
training/12788,baseline_run,baseline_run-TOPIC_41,gnp,0.0224852666700881,baseline_run-TOPIC_58,-0.142897235730448
training/12788,baseline_run,baseline_run-TOPIC_58,gnp,0.668566183494323,baseline_run-TOPIC_58,-0.142897235730448
training/12788,baseline_run,baseline_run-TOPIC_60,gnp,0.0333410885105062,baseline_run-TOPIC_58,-0.142897235730448
training/12790,baseline_run,baseline_run-TOPIC_12,sugar,0.00795896845894362,baseline_run-TOPIC_58,-0.120809516746951
training/12790,baseline_run,baseline_run-TOPIC_21,sugar,0.0542551714157277,baseline_run-TOPIC_58,-0.120809516746951
training/12790,baseline_run,baseline_run-TOPIC_31,sugar,0.0119481776063919,baseline_run-TOPIC_58,-0.120809516746951
training/12790,baseline_run,baseline_run-TOPIC_35,sugar,0.015100398021556,baseline_run-TOPIC_58,-0.120809516746951
training/12790,baseline_run,baseline_run-TOPIC_36,sugar,0.190166705864547,baseline_run-TOPIC_58,-0.120809516746951
training/12790,baseline_run,baseline_run-TOPIC_45,sugar,0.0636269720944737,baseline_run-TOPIC_58,-0.120809516746951
training/12790,baseline_run,baseline_run-TOPIC_58,sugar,0.533988966310324,baseline_run-TOPIC_58,-0.120809516746951
training/12790,baseline_run,baseline_run-TOPIC_60,sugar,0.0170493523415591,baseline_run-TOPIC_58,-0.120809516746951
training/12791,baseline_run,baseline_run-TOPIC_17,money-fx,0.01128382981017,baseline_run-TOPIC_58,-0.0240262986565379
training/12791,baseline_run,baseline_run-TOPIC_21,money-fx,0.276348499095076,baseline_run-TOPIC_58,-0.0240262986565379
training/12791,baseline_run,baseline_run-TOPIC_23,money-fx,0.0469512362131034,baseline_run-TOPIC_58,-0.0240262986565379
training/12791,baseline_run,baseline_run-TOPIC_58,money-fx,0.565268534532061,baseline_run-TOPIC_58,-0.0240262986565379
training/12791,baseline_run,baseline_run-TOPIC_60,money-fx,0.0109043011691351,baseline_run-TOPIC_58,-0.0240262986565379
training/12797,baseline_run,baseline_run-TOPIC_45,acq,0.306113757292251,baseline_run-TOPIC_58,-0.0223748646417295
training/12797,baseline_run,baseline_run-TOPIC_58,acq,0.533056399093981,baseline_run-TOPIC_58,-0.0223748646417295
training/12799,baseline_run,baseline_run-TOPIC_0,earn,0.129609509921677,baseline_run-TOPIC_58,-0.0380965171487028
training/12799,baseline_run,baseline_run-TOPIC_21,earn,0.0896533454762405,baseline_run-TOPIC_58,-0.0380965171487028
training/12799,baseline_run,baseline_run-TOPIC_25,earn,0.00864702735869293,baseline_run-TOPIC_58,-0.0380965171487028
training/12799,baseline_run,baseline_run-TOPIC_32,earn,0.0154168620017909,baseline_run-TOPIC_58,-0.0380965171487028
training/12799,baseline_run,baseline_run-TOPIC_56,earn,0.00912328157540986,baseline_run-TOPIC_58,-0.0380965171487028
training/12799,baseline_run,baseline_run-TOPIC_58,earn,0.623495125106455,baseline_run-TOPIC_58,-0.0380965171487028
training/12799,baseline_run,baseline_run-TOPIC_60,earn,0.0309588610693628,baseline_run-TOPIC_58,-0.0380965171487028
training/128,baseline_run,baseline_run-TOPIC_16,acq,0.406456413289008,baseline_run-TOPIC_16,-0.0357145543786613
training/128,baseline_run,baseline_run-TOPIC_23,acq,0.171354136449085,baseline_run-TOPIC_16,-0.0357145543786613
training/128,baseline_run,baseline_run-TOPIC_58,acq,0.174694426328663,baseline_run-TOPIC_16,-0.0357145543786613
training/1280,baseline_run,baseline_run-TOPIC_58,acq,0.655690423569031,baseline_run-TOPIC_58,-0.0121852161182599
training/1280,baseline_run,baseline_run-TOPIC_62,acq,0.154913927584445,baseline_run-TOPIC_58,-0.0121852161182599
training/12803,baseline_run,baseline_run-TOPIC_1,crude,0.386909474556529,baseline_run-TOPIC_58,-0.00706736793447478
training/12803,baseline_run,baseline_run-TOPIC_21,crude,0.0849842843334846,baseline_run-TOPIC_58,-0.00706736793447478
training/12803,baseline_run,baseline_run-TOPIC_58,crude,0.399405089893762,baseline_run-TOPIC_58,-0.00706736793447478
training/12805,baseline_run,baseline_run-TOPIC_39,interest,0.723826507244024,baseline_run-TOPIC_39,0.0554805638860142
training/12806,baseline_run,baseline_run-TOPIC_11,money-fx,0.0182268692806042,baseline_run-TOPIC_58,-0.0193750650133624
training/12806,baseline_run,baseline_run-TOPIC_19,money-fx,0.0114844943472846,baseline_run-TOPIC_58,-0.0193750650133624
training/12806,baseline_run,baseline_run-TOPIC_21,money-fx,0.183641772489994,baseline_run-TOPIC_58,-0.0193750650133624
training/12806,baseline_run,baseline_run-TOPIC_22,money-fx,0.0150715837405426,baseline_run-TOPIC_58,-0.0193750650133624
training/12806,baseline_run,baseline_run-TOPIC_25,money-fx,0.0114439323116816,baseline_run-TOPIC_58,-0.0193750650133624
training/12806,baseline_run,baseline_run-TOPIC_38,money-fx,0.191267502072316,baseline_run-TOPIC_58,-0.0193750650133624
training/12806,baseline_run,baseline_run-TOPIC_56,money-fx,0.031686500859323,baseline_run-TOPIC_58,-0.0193750650133624
training/12806,baseline_run,baseline_run-TOPIC_58,money-fx,0.397068122579224,baseline_run-TOPIC_58,-0.0193750650133624
training/12806,baseline_run,baseline_run-TOPIC_60,money-fx,0.0549151737591858,baseline_run-TOPIC_58,-0.0193750650133624
training/12810,baseline_run,baseline_run-TOPIC_17,interest,0.064613480904052,baseline_run-TOPIC_58,-0.151143160251051
training/12810,baseline_run,baseline_run-TOPIC_39,interest,0.042433215972434,baseline_run-TOPIC_58,-0.151143160251051
training/12810,baseline_run,baseline_run-TOPIC_51,interest,0.224079824847558,baseline_run-TOPIC_58,-0.151143160251051
training/12810,baseline_run,baseline_run-TOPIC_58,interest,0.506409922355998,baseline_run-TOPIC_58,-0.151143160251051
training/12813,baseline_run,baseline_run-TOPIC_16,cocoa,0.132497731325917,baseline_run-TOPIC_58,-0.0582167672520391
training/12813,baseline_run,baseline_run-TOPIC_21,cocoa,0.237308111929227,baseline_run-TOPIC_58,-0.0582167672520391
training/12813,baseline_run,baseline_run-TOPIC_30,cocoa,0.168441086451071,baseline_run-TOPIC_58,-0.0582167672520391
training/12813,baseline_run,baseline_run-TOPIC_58,cocoa,0.257871792858826,baseline_run-TOPIC_58,-0.0582167672520391
training/12814,baseline_run,baseline_run-TOPIC_21,coffee,0.120357590506204,baseline_run-TOPIC_58,-0.0654985977026821
training/12814,baseline_run,baseline_run-TOPIC_30,coffee,0.151803906871727,baseline_run-TOPIC_58,-0.0654985977026821
training/12814,baseline_run,baseline_run-TOPIC_53,coffee,0.153936958877465,baseline_run-TOPIC_58,-0.0654985977026821
training/12814,baseline_run,baseline_run-TOPIC_58,coffee,0.385736212325122,baseline_run-TOPIC_58,-0.0654985977026821
training/12815,baseline_run,baseline_run-TOPIC_21,money-fx,0.102140270248586,baseline_run-TOPIC_58,-0.0134427027989685
training/12815,baseline_run,baseline_run-TOPIC_22,money-fx,0.0223060586315448,baseline_run-TOPIC_58,-0.0134427027989685
training/12815,baseline_run,baseline_run-TOPIC_25,money-fx,0.00964136313402386,baseline_run-TOPIC_58,-0.0134427027989685
training/12815,baseline_run,baseline_run-TOPIC_44,money-fx,0.0575053788891817,baseline_run-TOPIC_58,-0.0134427027989685
training/12815,baseline_run,baseline_run-TOPIC_56,money-fx,0.00895458431926295,baseline_run-TOPIC_58,-0.0134427027989685
training/12815,baseline_run,baseline_run-TOPIC_58,money-fx,0.601883647924262,baseline_run-TOPIC_58,-0.0134427027989685
training/12815,baseline_run,baseline_run-TOPIC_60,money-fx,0.0753198529846363,baseline_run-TOPIC_58,-0.0134427027989685
training/12815,baseline_run,baseline_run-TOPIC_63,money-fx,0.0513666326580682,baseline_run-TOPIC_58,-0.0134427027989685
training/12817,baseline_run,baseline_run-TOPIC_21,reserves,0.749601917007593,baseline_run-TOPIC_21,-0.0530265624806991
training/12818,baseline_run,baseline_run-TOPIC_0,jobs,0.0762901715793675,baseline_run-TOPIC_58,-0.0993762374536498
training/12818,baseline_run,baseline_run-TOPIC_21,jobs,0.111464486596137,baseline_run-TOPIC_58,-0.0993762374536498
training/12818,baseline_run,baseline_run-TOPIC_25,jobs,0.0748727891883998,baseline_run-TOPIC_58,-0.0993762374536498
training/12818,baseline_run,baseline_run-TOPIC_30,jobs,0.113405061421281,baseline_run-TOPIC_58,-0.0993762374536498
training/12818,baseline_run,baseline_run-TOPIC_58,jobs,0.509914256227591,baseline_run-TOPIC_58,-0.0993762374536498
training/12822,baseline_run,baseline_run-TOPIC_20,acq,0.244128268834341,baseline_run-TOPIC_58,-0.0183988336439399
training/12822,baseline_run,baseline_run-TOPIC_58,acq,0.527653544615548,baseline_run-TOPIC_58,-0.0183988336439399
training/12822,baseline_run,baseline_run-TOPIC_60,acq,0.071595450403095,baseline_run-TOPIC_58,-0.0183988336439399
training/12823,baseline_run,baseline_run-TOPIC_21,ship,0.397015176847344,baseline_run-TOPIC_58,-0.00864770459020932
training/12823,baseline_run,baseline_run-TOPIC_58,ship,0.468212589427133,baseline_run-TOPIC_58,-0.00864770459020932
training/12824,baseline_run,baseline_run-TOPIC_11,earn,0.483228657021623,baseline_run-TOPIC_11,0.0668350351186237
training/12824,baseline_run,baseline_run-TOPIC_53,earn,0.0924651069344221,baseline_run-TOPIC_11,0.0668350351186237
training/12824,baseline_run,baseline_run-TOPIC_58,earn,0.273311427472389,baseline_run-TOPIC_11,0.0668350351186237
training/12827,baseline_run,baseline_run-TOPIC_21,acq,0.0531141288688515,baseline_run-TOPIC_58,-0.0158917993531024
training/12827,baseline_run,baseline_run-TOPIC_23,acq,0.370632095066936,baseline_run-TOPIC_58,-0.0158917993531024
training/12827,baseline_run,baseline_run-TOPIC_56,acq,0.0497552214740528,baseline_run-TOPIC_58,-0.0158917993531024
training/12827,baseline_run,baseline_run-TOPIC_58,acq,0.43138199606996,baseline_run-TOPIC_58,-0.0158917993531024
training/12827,baseline_run,baseline_run-TOPIC_60,acq,0.0115494611892838,baseline_run-TOPIC_58,-0.0158917993531024
training/12829,baseline_run,baseline_run-TOPIC_14,reserves,0.0193286408321122,baseline_run-TOPIC_58,-0.129248884152139
training/12829,baseline_run,baseline_run-TOPIC_21,reserves,0.0189028381136927,baseline_run-TOPIC_58,-0.129248884152139
training/12829,baseline_run,baseline_run-TOPIC_58,reserves,0.760682449545858,baseline_run-TOPIC_58,-0.129248884152139
training/12829,baseline_run,baseline_run-TOPIC_60,reserves,0.0584233189374959,baseline_run-TOPIC_58,-0.129248884152139
training/1283,baseline_run,baseline_run-TOPIC_14,earn,0.683663258591566,baseline_run-TOPIC_14,0.11722962750473
training/1283,baseline_run,baseline_run-TOPIC_18,earn,0.053216940812049,baseline_run-TOPIC_14,0.11722962750473
training/1283,baseline_run,baseline_run-TOPIC_58,earn,0.090851026719391,baseline_run-TOPIC_14,0.11722962750473
training/12830,baseline_run,baseline_run-TOPIC_21,grain,0.0973478669160499,baseline_run-TOPIC_58,-0.00871780246036772
training/12830,baseline_run,baseline_run-TOPIC_56,grain,0.0185758836315712,baseline_run-TOPIC_58,-0.00871780246036772
training/12830,baseline_run,baseline_run-TOPIC_58,grain,0.654703462479016,baseline_run-TOPIC_58,-0.00871780246036772
training/12830,baseline_run,baseline_run-TOPIC_60,grain,0.0447049959991357,baseline_run-TOPIC_58,-0.00871780246036772
training/12830,baseline_run,baseline_run-TOPIC_61,grain,0.0805050415828507,baseline_run-TOPIC_58,-0.00871780246036772
training/12831,baseline_run,baseline_run-TOPIC_14,earn,0.329622994978171,baseline_run-TOPIC_14,0.0103780313384515
training/12831,baseline_run,baseline_run-TOPIC_30,earn,0.18031445320051,baseline_run-TOPIC_14,0.0103780313384515
training/12831,baseline_run,baseline_run-TOPIC_32,earn,0.313459169515717,baseline_run-TOPIC_14,0.0103780313384515
training/12834,baseline_run,baseline_run-TOPIC_45,acq,0.326644060591033,baseline_run-TOPIC_58,-0.0173620440478826
training/12834,baseline_run,baseline_run-TOPIC_58,acq,0.498156978829659,baseline_run-TOPIC_58,-0.0173620440478826
training/12836,baseline_run,baseline_run-TOPIC_4,alum,0.475373329713759,baseline_run-TOPIC_4,-0.00182103724325197
training/12836,baseline_run,baseline_run-TOPIC_21,alum,0.017365650562296,baseline_run-TOPIC_4,-0.00182103724325197
training/12836,baseline_run,baseline_run-TOPIC_58,alum,0.310692513591019,baseline_run-TOPIC_4,-0.00182103724325197
training/12836,baseline_run,baseline_run-TOPIC_60,alum,0.0600234636241792,baseline_run-TOPIC_4,-0.00182103724325197
training/12839,baseline_run,baseline_run-TOPIC_7,acq,0.182215606172049,baseline_run-TOPIC_19,0.0805911009140027
training/12839,baseline_run,baseline_run-TOPIC_11,acq,0.0856765701869019,baseline_run-TOPIC_19,0.0805911009140027
training/12839,baseline_run,baseline_run-TOPIC_19,acq,0.317668540815757,baseline_run-TOPIC_19,0.0805911009140027
training/12839,baseline_run,baseline_run-TOPIC_21,acq,0.134164256598205,baseline_run-TOPIC_19,0.0805911009140027
training/1284,baseline_run,baseline_run-TOPIC_14,earn,0.603613877686634,baseline_run-TOPIC_14,0.245474898529539
training/1284,baseline_run,baseline_run-TOPIC_25,earn,0.032604663490597,baseline_run-TOPIC_14,0.245474898529539
training/1284,baseline_run,baseline_run-TOPIC_64,earn,0.130193772497267,baseline_run-TOPIC_14,0.245474898529539
training/12841,baseline_run,baseline_run-TOPIC_32,money-supply,0.0535343708108659,baseline_run-TOPIC_58,-0.088839907233709
training/12841,baseline_run,baseline_run-TOPIC_41,money-supply,0.0260065719503693,baseline_run-TOPIC_58,-0.088839907233709
training/12841,baseline_run,baseline_run-TOPIC_58,money-supply,0.757205107665331,baseline_run-TOPIC_58,-0.088839907233709
training/12842,baseline_run,baseline_run-TOPIC_21,money-fx,0.258920181100863,baseline_run-TOPIC_58,-0.00980173052409459
training/12842,baseline_run,baseline_run-TOPIC_23,money-fx,0.0942128340626464,baseline_run-TOPIC_58,-0.00980173052409459
training/12842,baseline_run,baseline_run-TOPIC_58,money-fx,0.541458402528075,baseline_run-TOPIC_58,-0.00980173052409459
training/12843,baseline_run,baseline_run-TOPIC_45,coffee,0.824940780453165,baseline_run-TOPIC_45,0.125741517273041
training/12846,baseline_run,baseline_run-TOPIC_17,interest,0.0312060992902423,baseline_run-TOPIC_58,-0.245871677327942
training/12846,baseline_run,baseline_run-TOPIC_39,interest,0.0657681565777195,baseline_run-TOPIC_58,-0.245871677327942
training/12846,baseline_run,baseline_run-TOPIC_51,interest,0.325078804393031,baseline_run-TOPIC_58,-0.245871677327942
training/12846,baseline_run,baseline_run-TOPIC_58,interest,0.384171927655721,baseline_run-TOPIC_58,-0.245871677327942
training/12846,baseline_run,baseline_run-TOPIC_62,interest,0.0301638179390101,baseline_run-TOPIC_58,-0.245871677327942
training/12848,baseline_run,baseline_run-TOPIC_21,trade,0.14169672774408,baseline_run-TOPIC_58,-0.00649922663206527
training/12848,baseline_run,baseline_run-TOPIC_22,trade,0.00839896318311985,baseline_run-TOPIC_58,-0.00649922663206527
training/12848,baseline_run,baseline_run-TOPIC_25,trade,0.0150887369538082,baseline_run-TOPIC_58,-0.00649922663206527
training/12848,baseline_run,baseline_run-TOPIC_27,trade,0.00778239856090497,baseline_run-TOPIC_58,-0.00649922663206527
training/12848,baseline_run,baseline_run-TOPIC_32,trade,0.100780089951472,baseline_run-TOPIC_58,-0.00649922663206527
training/12848,baseline_run,baseline_run-TOPIC_43,trade,0.00530491511771764,baseline_run-TOPIC_58,-0.00649922663206527
training/12848,baseline_run,baseline_run-TOPIC_58,trade,0.638833331771054,baseline_run-TOPIC_58,-0.00649922663206527
training/12848,baseline_run,baseline_run-TOPIC_60,trade,0.0212334707032593,baseline_run-TOPIC_58,-0.00649922663206527
training/1285,baseline_run,baseline_run-TOPIC_14,earn,0.68860542230926,baseline_run-TOPIC_14,0.215899757941844
training/1285,baseline_run,baseline_run-TOPIC_27,earn,0.0538331567533495,baseline_run-TOPIC_14,0.215899757941844
training/1285,baseline_run,baseline_run-TOPIC_40,earn,0.0452162224242341,baseline_run-TOPIC_14,0.215899757941844
training/1285,baseline_run,baseline_run-TOPIC_45,earn,0.0359782340603229,baseline_run-TOPIC_14,0.215899757941844
training/12851,baseline_run,baseline_run-TOPIC_32,nat-gas,0.104621588206083,baseline_run-TOPIC_58,-0.00746808431217485
training/12851,baseline_run,baseline_run-TOPIC_35,nat-gas,0.323927365930807,baseline_run-TOPIC_58,-0.00746808431217485
training/12851,baseline_run,baseline_run-TOPIC_58,nat-gas,0.420548523462254,baseline_run-TOPIC_58,-0.00746808431217485
training/12852,baseline_run,baseline_run-TOPIC_51,acq,0.381575377972211,baseline_run-TOPIC_58,-0.0109438149194408
training/12852,baseline_run,baseline_run-TOPIC_58,acq,0.388341765739107,baseline_run-TOPIC_58,-0.0109438149194408
training/12853,baseline_run,baseline_run-TOPIC_3,acq,0.435262367418758,baseline_run-TOPIC_3,0.00438871160957974
training/12853,baseline_run,baseline_run-TOPIC_58,acq,0.356821946787914,baseline_run-TOPIC_3,0.00438871160957974
training/12857,baseline_run,baseline_run-TOPIC_35,copper,0.327950749931372,baseline_run-TOPIC_58,-0.0565466198962573
training/12857,baseline_run,baseline_run-TOPIC_58,copper,0.539594294541302,baseline_run-TOPIC_58,-0.0565466198962573
training/12858,baseline_run,baseline_run-TOPIC_19,acq,0.0844169010089889,baseline_run-TOPIC_58,-0.14163566596366
training/12858,baseline_run,baseline_run-TOPIC_21,acq,0.0609856675792978,baseline_run-TOPIC_58,-0.14163566596366
training/12858,baseline_run,baseline_run-TOPIC_45,acq,0.037973829003645,baseline_run-TOPIC_58,-0.14163566596366
training/12858,baseline_run,baseline_run-TOPIC_56,acq,0.0311764461021817,baseline_run-TOPIC_58,-0.14163566596366
training/12858,baseline_run,baseline_run-TOPIC_58,acq,0.623909014821517,baseline_run-TOPIC_58,-0.14163566596366
training/12858,baseline_run,baseline_run-TOPIC_64,acq,0.0214751962466385,baseline_run-TOPIC_58,-0.14163566596366
training/12860,baseline_run,baseline_run-TOPIC_1,earn,0.20414353711876,baseline_run-TOPIC_14,0.205389662638524
training/12860,baseline_run,baseline_run-TOPIC_14,earn,0.583806581067354,baseline_run-TOPIC_14,0.205389662638524
training/12861,baseline_run,baseline_run-TOPIC_35,copper,0.324040213655412,baseline_run-TOPIC_58,-0.0617489759327853
training/12861,baseline_run,baseline_run-TOPIC_58,copper,0.541484589059213,baseline_run-TOPIC_58,-0.0617489759327853
training/12862,baseline_run,baseline_run-TOPIC_14,earn,0.733424865038556,baseline_run-TOPIC_14,0.0897700925194731
training/12862,baseline_run,baseline_run-TOPIC_58,earn,0.0617014116751349,baseline_run-TOPIC_14,0.0897700925194731
training/12866,baseline_run,baseline_run-TOPIC_27,acq,0.193761860291117,baseline_run-TOPIC_38,-0.0275167012306371
training/12866,baseline_run,baseline_run-TOPIC_38,acq,0.448231377729115,baseline_run-TOPIC_38,-0.0275167012306371
training/12866,baseline_run,baseline_run-TOPIC_58,acq,0.186304147505165,baseline_run-TOPIC_38,-0.0275167012306371
training/12869,baseline_run,baseline_run-TOPIC_14,earn,0.517200652295517,baseline_run-TOPIC_14,0.155643512072706
training/12869,baseline_run,baseline_run-TOPIC_15,earn,0.242171575534681,baseline_run-TOPIC_14,0.155643512072706
training/1287,baseline_run,baseline_run-TOPIC_18,earn,0.0557152935045529,baseline_run-TOPIC_23,0.0486191119334427
training/1287,baseline_run,baseline_run-TOPIC_23,earn,0.470534147140798,baseline_run-TOPIC_23,0.0486191119334427
training/1287,baseline_run,baseline_run-TOPIC_58,earn,0.310045333947303,baseline_run-TOPIC_23,0.0486191119334427
training/12874,baseline_run,baseline_run-TOPIC_14,earn,0.696462004584064,baseline_run-TOPIC_14,0.219884769227564
training/12874,baseline_run,baseline_run-TOPIC_40,earn,0.0912389496747802,baseline_run-TOPIC_14,0.219884769227564
training/12875,baseline_run,baseline_run-TOPIC_51,reserves,0.301171515807185,baseline_run-TOPIC_58,-0.101324377578521
training/12875,baseline_run,baseline_run-TOPIC_58,reserves,0.538316039277007,baseline_run-TOPIC_58,-0.101324377578521
training/12875,baseline_run,baseline_run-TOPIC_60,reserves,0.0242143589466974,baseline_run-TOPIC_58,-0.101324377578521
training/12878,baseline_run,baseline_run-TOPIC_21,earn,0.125261548472353,baseline_run-TOPIC_58,-0.0116350275527372
training/12878,baseline_run,baseline_run-TOPIC_42,earn,0.261985598376064,baseline_run-TOPIC_58,-0.0116350275527372
training/12878,baseline_run,baseline_run-TOPIC_56,earn,0.0384704062720403,baseline_run-TOPIC_58,-0.0116350275527372
training/12878,baseline_run,baseline_run-TOPIC_58,earn,0.459619740342027,baseline_run-TOPIC_58,-0.0116350275527372
training/1288,baseline_run,baseline_run-TOPIC_14,earn,0.555376082243679,baseline_run-TOPIC_14,0.216690929053952
training/1288,baseline_run,baseline_run-TOPIC_29,earn,0.245013219259513,baseline_run-TOPIC_14,0.216690929053952
training/12880,baseline_run,baseline_run-TOPIC_2,interest,0.749572073040541,baseline_run-TOPIC_2,0.333739227617195
training/12882,baseline_run,baseline_run-TOPIC_0,interest,0.0153846153846154,baseline_run-TOPIC_0,0
training/12882,baseline_run,baseline_run-TOPIC_1,interest,0.0153846153846154,baseline_run-TOPIC_0,0
training/12882,baseline_run,baseline_run-TOPIC_2,interest,0.0153846153846154,baseline_run-TOPIC_0,0
training/12882,baseline_run,baseline_run-TOPIC_3,interest,0.0153846153846154,baseline_run-TOPIC_0,0
training/12882,baseline_run,baseline_run-TOPIC_4,interest,0.0153846153846154,baseline_run-TOPIC_0,0
training/12882,baseline_run,baseline_run-TOPIC_5,interest,0.0153846153846154,baseline_run-TOPIC_0,0
training/12882,baseline_run,baseline_run-TOPIC_6,interest,0.0153846153846154,baseline_run-TOPIC_0,0
training/12882,baseline_run,baseline_run-TOPIC_7,interest,0.0153846153846154,baseline_run-TOPIC_0,0
training/12882,baseline_run,baseline_run-TOPIC_8,interest,0.0153846153846154,baseline_run-TOPIC_0,0
